candidate_id,model_name,step,energy_eV,energy_per_atom_eV,fmax_eV_A,volume_A3,volume_per_atom_A3,a_A,b_A,c_A,alpha_deg,beta_deg,gamma_deg,trajectory_file
candidate_demo_001,chgnet,0,-9.664802551269531,-4.832401275634766,1.379947320856445e-06,31.255875000000003,15.627937500000002,3.15,3.15,3.15,90.0,90.0,90.0,/tmp/hullgap_traj_test/trajectories/candidate_demo_001_chgnet.traj
candidate_demo_001,chgnet,1,-9.7866792678833,-4.89333963394165,3.187490392519976e-06,32.50643283209715,16.253216416048573,3.1914626872244383,3.1914626872244383,3.1914626872244383,89.99999954496539,89.99999953716139,90.00000044963184,/tmp/hullgap_traj_test/trajectories/candidate_demo_001_chgnet.traj
candidate_demo_001,chgnet,2,-9.92307186126709,-4.961535930633545,2.5623064630053705e-06,36.12079828667988,18.06039914333994,3.305616336586189,3.305616336586212,3.30561634712963,89.99998901044981,89.99999942445739,90.00000050356023,/tmp/hullgap_traj_test/trajectories/candidate_demo_001_chgnet.traj
candidate_demo_001,chgnet,3,-9.925226211547852,-4.962613105773926,3.376486120032496e-06,35.70365760330315,17.851828801651575,3.2928420519321047,3.292842098751656,3.292842087641426,89.99999503788861,89.99999417212888,89.99999188400729,/tmp/hullgap_traj_test/trajectories/candidate_demo_001_chgnet.traj
